Категория,Артикул,Бренд,Фото (ссылка),Фото (ссылка) 2,,,,Фото (ссылка) 3,Размер,Описание,Материал,Покрытие,Камень,Цена,Количество,Коллекции,
колье,1B015 ANTIQUE_GOLD,Marie Laure Chamorel,https://drive.google.com/file/d/1Td8QGquE7FsimvOQn_Mkk2JX7bAM_QdV/view?usp=drive_link,https://drive.google.com/file/d/1IqGECSyOlxwOGmFr-MHs3EXm2Ubv4T80/view?usp=drive_link,https://drive.google.com/file/d/1oJalWDHt8KOmYzl-K81Eg7Sqpl31AOwH/view?usp=drive_link,https://drive.google.com/file/d/1YLIpaPK23YW87389JCkVAPDL_ZkZl2-T/view?usp=drive_link,,,106 см,"Длинное плетёное колье‑лариат ANTIQUE GOLD

из нескольких переплетенных цепочек, которое можно завязать как шарф, дважды обернуть вокруг шеи или носить короче как чокер. Винтажные бусины подобраны вручную, поэтому лёгкие различия в оттенке и форме придают украшению характер и индивидуальность.

Длина колье: 106 см
Ширина колье: 0.4 см
Длина кисточек: 7 см",Латунь,Позолота,Винтажные хрустальные бусины,195 000,3,NEW,
колье,1B015 GOLD,Marie Laure Chamorel,https://drive.google.com/file/d/1JoY3OC8v7T3tLnPqM7nCgPAUWqPXqKsa/view?usp=drive_link,https://drive.google.com/file/d/1268qYZ8ndsksFHcJ2NMqnzlR-4vmIIFg/view?usp=drive_link,https://drive.google.com/file/d/1O5r1QsW5iIjl04rebHaauEQZbSUP1l0A/view?usp=drive_link,,,,106 см,"Длинное плетёное колье‑лариат GOLD

из нескольких переплетенных цепочек, которое можно завязать как шарф, дважды обернуть вокруг шеи или носить короче как чокер. Винтажные бусины подобраны вручную, поэтому лёгкие различия в оттенке и форме придают украшению характер и индивидуальность.

Длина колье: 106 см
Ширина колье: 0.4 см
Длина кисточек: 7 см",Латунь,Позолота,Винтажные хрустальные бусины,173 000,2,NEW,
колье,1B015 WHITE_BRONZE,Marie Laure Chamorel,https://drive.google.com/file/d/1pl3hymJGZsBqXrhmLU0b9BmDYY2FjX5o/view?usp=drive_link,https://drive.google.com/file/d/12tpxJTOMcvqjUDab_AyqPUSfGjb6_FPc/view?usp=drive_link,,,,,106 см,"Длинное плетёное колье‑лариат WHITE BRONZE

из нескольких переплетенных цепочек, которое можно завязать как шарф, дважды обернуть вокруг шеи или носить короче как чокер. Винтажные бусины подобраны вручную, поэтому лёгкие различия в оттенке и форме придают украшению характер и индивидуальность.

Длина колье: 106 см
Ширина колье: 0.4 см
Длина кисточек: 7 см",Латунь,,Винтажные хрустальные бусины,152 000,1,NEW,
колье,1C001 GOLD,Marie Laure Chamorel,https://drive.google.com/file/d/1ptIACOSOdVQk--eXVOHZ-NjQUdAM33Y8/view?usp=drive_link,https://drive.google.com/file/d/1MynCv0U13Y49afXdtXJ2eNY7QNDm1njx/view?usp=drive_link,https://drive.google.com/file/d/1XlJGHm4LlQtLbRJ7-yGPkF_85CJfFMQN/view?usp=drive_link,https://drive.google.com/file/d/1O5r1QsW5iIjl04rebHaauEQZbSUP1l0A/view?usp=drive_link,,,36.5 см,"Позолоченный чокер-браслет с бахромой 

Двухрядное украшение на ленте (вискоза и полиэстр) с кисточками из цепочек. Застёжка на две кнопки позволяет носить его и как браслет, и плотно по шее как чокер.

Длина: 36.5 см
Ширина: 0.8 см 
Длина бахромы: 1.5 см",Латунь,Позолота,,178 000,1,NEW,
колье,1C001 RUTHENIUM,Marie Laure Chamorel,https://drive.google.com/file/d/1btnSKjqnIstbVJs2JpsJjSSxrsMbqvRB/view?usp=drive_link,https://drive.google.com/file/d/16PT9Ivrorn6pM_3QNNrAQWTww-5cHdMp/view?usp=drive_link,,,,,36.5 см,"Черный чокер-браслет с бахромой 

Двухрядное украшение на ленте (вискоза и полиэстр) с кисточками из цепочек. Застёжка на две кнопки позволяет носить его и как браслет, и плотно по шее как чокер.

Длина: 36.5 см
Ширина: 0.8 см 
Длина бахромы: 1.5 см",Латунь,Рутений,,178 000,2,NEW,
Кольца,20477/52,Gerochristo,https://drive.google.com/file/d/1GoSFU0oBXOxRm8IrfgGHmO_5M9dmyplc/view?usp=drive_link,https://drive.google.com/file/d/1aby8MUBhcpfgcxQpR1c0pz8cIRiy9sj7/view?usp=drive_link,https://drive.google.com/file/d/1erXiYeJVSbb7pymoeTWPJFCRMtEOLQYY/view?usp=drive_link,https://drive.google.com/file/d/1FbHMdoJf9uax34gSelUiPUYHZ0f3kunB/view?usp=drive_link,,,16.5,"Кольцо печатка с золотой деталью

Кольцо печатка минималистичное с золотым центром в технике филигрань","Серебро,
Золото",,,464000,0,,
Кольца,20100/56,Gerochristo,https://drive.google.com/file/d/1AsyBNpLulV3CejbxsbKo7z2c1gvuwZAv/view?usp=drive_link,https://drive.google.com/file/d/1qVIPncnzd_UU_qeAmOyhib4awOs6l8eY/view?usp=drive_link,,,,,17.5,"Кольцо печатка Сердце

Кольцо печатка с центральным сердцем в технике филигрань",Серебро,,,116000,0,,
Кольца,"2774b/53,5",Gerochristo,https://drive.google.com/file/d/1ocGdVU_9A1dl2X5My1GG8JdDL2R34tlr/view?usp=drive_link,,,,,,17,"Кольцо Корона

Резное кольцо с короной из 14 каратного золота и лимонным кварцем ","Серебро,
Золото",,Лимонный кварц,366000,1,,
Кольца,20382/53,Gerochristo,https://drive.google.com/file/d/1R38UllXs4hIbWn8zMcfujqTYUCXoDFSW/view?usp=drive_link,,,,,,17,"Кольцо Эдем

Узорное кольцо с редкими зелеными гранатами (цавориты) в ободке из 14 каратного золота","Серебро,
Золото",,Цавориты,360000,1,,
Кольца,20381/54,Gerochristo,https://drive.google.com/file/d/114FvFFJXcwpK3i76yuRm328pyrsPNHSN/view?usp=drive_link,https://drive.google.com/file/d/1LPB3991c2bxlTLqO39COycKYytRM-TS4/view?usp=drive_link,,,,,17.5,"Кольцо Эдем

Узорное кольцо с сапфиром в ободке из 14 каратного золота","Серебро,
Золото",,Сапфир,186000,0,,
Кольца,2861/56,Gerochristo,https://drive.google.com/file/d/159l_dJOJZgNjRLupUaFxZe_5BkJEjkiL/view?usp=drive_link,,,,,,17.5,"Кольцо Эгейское море

Кольцо печатка в технике филигрань с камнем дублетом зеленая бирюза",Серебро,,Зеленая Бирюза,222000,1,,
кольцо,2494,Gerochristo,https://drive.google.com/file/d/1sM8LAkFWEyTZwB9_aj0cuX21ec_Ky9qV/view?usp=drive_link,https://drive.google.com/file/d/1tTFqWylLZGeIb_enn7MiWAyUxgl9o1si/view?usp=drive_link,https://drive.google.com/file/d/17XLcOxrqzNGg7KJmKasqVbwXUpW15nNb/view?usp=drive_link,,,,17,"Кольцо печатка Classic

Кольцо печатка овальной формы с мягкими углами с резными элемантами в технике филигрань",Серебро,,,137 000,1,NEW,MAN
кольцо,20227,Gerochristo,https://drive.google.com/file/d/111O6AKStH6ZTxB8hfjtkYuXFnzMEMQaH/view?usp=drive_link,https://drive.google.com/file/d/1dnRCM629sEEDMOQ1s4fKbKC7209mPP6h/view?usp=drive_link,,,,,16.8,"Кольцо квадратное Средиземноморское

Кольцо формы мягкий квадрат с резными элементами филиграни",Серебро,,,99 000,1,NEW,MAN
кольцо,20227,Gerochristo,https://drive.google.com/file/d/111O6AKStH6ZTxB8hfjtkYuXFnzMEMQaH/view?usp=drive_link,https://drive.google.com/file/d/1dnRCM629sEEDMOQ1s4fKbKC7209mPP6h/view?usp=drive_link,,,,,17,"Кольцо квадратное Средиземноморское

Кольцо формы мягкий квадрат с резными элементами филиграни",Серебро,,,99 000,1,NEW,MAN
кольцо,20227,Gerochristo,https://drive.google.com/file/d/111O6AKStH6ZTxB8hfjtkYuXFnzMEMQaH/view?usp=drive_link,https://drive.google.com/file/d/1dnRCM629sEEDMOQ1s4fKbKC7209mPP6h/view?usp=drive_link,,,,,17.5,"Кольцо квадратное Средиземноморское

Кольцо формы мягкий квадрат с резными элементами филиграни",Серебро,,,99 000,1,NEW,MAN
кольцо,20481,Gerochristo,https://drive.google.com/file/d/1-EaItb31IQLTKSPauYg0jsZ2eS1-TFA7/view?usp=drive_link,https://drive.google.com/file/d/1iyClKntXgLp4VKDcXfDNBOWajuPXxoNV/view?usp=drive_link,https://drive.google.com/file/d/1GpjL9rtzpehx03AJxP6d2KDtI6o-PKce/view?usp=drive_link,,,,16.5,"Кольцо печатка SQUARE

Кольцо печатка в минималистичном стиле с центральной частью в технике филигрань",Серебро,,,189 000,1,NEW,MAN
кольцо,20481,Gerochristo,https://drive.google.com/file/d/1-EaItb31IQLTKSPauYg0jsZ2eS1-TFA7/view?usp=drive_link,https://drive.google.com/file/d/1iyClKntXgLp4VKDcXfDNBOWajuPXxoNV/view?usp=drive_link,https://drive.google.com/file/d/1GpjL9rtzpehx03AJxP6d2KDtI6o-PKce/view?usp=drive_link,,,,16.8,"Кольцо печатка SQUARE

Кольцо печатка в минималистичном стиле с центральной частью в технике филигрань",Серебро,,,189 000,1,NEW,MAN
кольцо,20481,Gerochristo,https://drive.google.com/file/d/1-EaItb31IQLTKSPauYg0jsZ2eS1-TFA7/view?usp=drive_link,https://drive.google.com/file/d/1iyClKntXgLp4VKDcXfDNBOWajuPXxoNV/view?usp=drive_link,https://drive.google.com/file/d/1GpjL9rtzpehx03AJxP6d2KDtI6o-PKce/view?usp=drive_link,,,,17,"Кольцо печатка SQUARE

Кольцо печатка в минималистичном стиле с центральной частью в технике филигрань",Серебро,,,189 000,1,NEW,MAN
кольцо,20481,Gerochristo,https://drive.google.com/file/d/1-EaItb31IQLTKSPauYg0jsZ2eS1-TFA7/view?usp=drive_link,https://drive.google.com/file/d/1iyClKntXgLp4VKDcXfDNBOWajuPXxoNV/view?usp=drive_link,https://drive.google.com/file/d/1GpjL9rtzpehx03AJxP6d2KDtI6o-PKce/view?usp=drive_link,,,,18,"Кольцо печатка SQUARE

Кольцо печатка в минималистичном стиле с центральной частью в технике филигрань",Серебро,,,189 000,1,NEW,MAN
кольцо,20482,Gerochristo,https://drive.google.com/file/d/1b0nDqBh8LqvTd87h3ieFBHlKpMcvg9Qx/view?usp=drive_link,https://drive.google.com/file/d/1v1cA_bQbaJ1dUXexazJgPoRR9iLgzqPZ/view?usp=drive_link,,,,,16,"Кольцо печатка OVAL

Кольцо печатка в минималистичном стиле с центральной овальной деталью в технике филигрань",Серебро,,,189 000,1,NEW,MAN
кольцо,20482,Gerochristo,https://drive.google.com/file/d/1b0nDqBh8LqvTd87h3ieFBHlKpMcvg9Qx/view?usp=drive_link,https://drive.google.com/file/d/1v1cA_bQbaJ1dUXexazJgPoRR9iLgzqPZ/view?usp=drive_link,,,,,16.5,"Кольцо печатка OVAL

Кольцо печатка в минималистичном стиле с центральной овальной деталью в технике филигрань",Серебро,,,189 000,1,NEW,MAN
кольцо,20482,Gerochristo,https://drive.google.com/file/d/1b0nDqBh8LqvTd87h3ieFBHlKpMcvg9Qx/view?usp=drive_link,https://drive.google.com/file/d/1v1cA_bQbaJ1dUXexazJgPoRR9iLgzqPZ/view?usp=drive_link,,,,,17,"Кольцо печатка OVAL

Кольцо печатка в минималистичном стиле с центральной овальной деталью в технике филигрань",Серебро,,,189 000,1,NEW,MAN
кольцо,20482,Gerochristo,https://drive.google.com/file/d/1b0nDqBh8LqvTd87h3ieFBHlKpMcvg9Qx/view?usp=drive_link,https://drive.google.com/file/d/1v1cA_bQbaJ1dUXexazJgPoRR9iLgzqPZ/view?usp=drive_link,,,,,17.5,"Кольцо печатка OVAL

Кольцо печатка в минималистичном стиле с центральной овальной деталью в технике филигрань",Серебро,,,189 000,1,NEW,MAN
